iso2,iso3,country,var,var_long,var_axis,var_question,year,obs_value,year_date
TR,TUR,Türkiye,2.1.3,Innovative SMEs collaborating with others,Direct government funding and government tax support for business R&D (percentage of GDP),How many SMEs are engaged in collaborative efforts with other organisations,2020,0.204500002,2020-01-01
TR,TUR,Türkiye,2.2.1,Public-private co-publications,R&D expenditure in the business sector (percentage of GDP),How frequently do public and private sector entities collaborate and publish research together,2021,0.86,2021-01-01
TR,TUR,Türkiye,2.2.2,Job-to-job mobility of Human Resources in Science & Technology,Non-R&D innovation expenditures (percentage of turnover),What percentage of highly skilled workers in science and technology change jobs,2020,0.252325133565891,2020-01-01
TR,TUR,Türkiye,2.2.3,PCT patent applications,Innovation expenditures per person employed in innovation-active enterprises,How many international patent applications are filed under the Patent Cooperation Treaty,2020,3077.00799709324,2020-01-01
TR,TUR,Türkiye,2.3.1,Trademark applications,Cloud computing in enterprises,How many new trademarks are applied for,2021,10.83,2021-01-01
TR,TUR,Türkiye,2.3.2,Design applications,ICT specialists as a percentage of total employment,How many new designs for products or services are being registered for protection,2022,1.5,2022-01-01
TR,TUR,Türkiye,3.1.1,R&D expenditure in the public sector,SMEs introducing product innovations (percentage of SMEs),What percentage of GDP is spent on research and development activities by the government and the higher education sector,2020,18.9834590800078,2020-01-01
TR,TUR,Türkiye,3.1.2,Venture capital expenditures,SMEs introducing business process innovations (percentage of SMEs),How much private equity is raised for investment in innovative startups,2020,29.3114983582597,2020-01-01
TR,TUR,Türkiye,3.2.1,Direct government funding and government tax support for business R&D,Innovative SMEs collaborating with others (percentage of SMEs),"What financial support does the government provide to businesses for research and development, both through direct funding and tax incentives",2020,6.40947783393205,2020-01-01
TR,TUR,Türkiye,3.2.2,R&D expenditure in the business sector,Public-private co-publications per million population,How much do businesses invest in research and development activities,2022,24.5511726208063,2022-01-01
TR,TUR,Türkiye,3.2.3,Non R&D innovation expenditures,Job-to-job mobility of Human Resources in Science & Technology,How much do businesses invest in activities other than traditional research and development to drive innovation,2018,9.6,2018-01-01
TR,TUR,Türkiye,3.3.1,Innovation expenditures per person employed in innovation-active enterprises,PCT patent applications per billion GDP (in PPS),How much is spent on innovation per employee in companies actively engaged in innovation,2020,1.14099451910223,2020-01-01
TR,TUR,Türkiye,3.3.2,Cloud computing in enterprises,Trademark applications per billion GDP (in PPS),What percentage of enterprises use intermediate or advanced cloud computing services for their operations,2021,0.678585479317052,2021-01-01
TR,TUR,Türkiye,3.3.3,Employed ICT specialists,Design applications per billion GDP (in PPS),How many specialists in information and communication technologies (ICT) are employed within the economy,2021,0.106298614665644,2021-01-01
TR,TUR,Türkiye,4.1.1,Sales of product innovations,Sales of new-to-market and new-to-firm innovations,How successful are new product innovations in generating sales revenue,2020,16.0232823887337,2020-01-01
TR,TUR,Türkiye,4.1.2,Employment in innovative enterprises,Employment in innovative enterprises,What percentage of total employment is provided by companies actively engaged in innovation,2020,42.5508844624301,2020-01-01
TR,TUR,Türkiye,4.2.1,Medium and high-tech product exports,Exports of medium and high technology products as a share of total product exports,What is the value of exports of medium and high-tech products,2022,35.8003541488747,2022-01-01
TR,TUR,Türkiye,4.2.2,Knowledge-intensive services exports,Knowledge-intensive services exports as a percentage of total services exports,What is the value of exports of services requiring advanced knowledge and skills,2021,42.4749,2021-01-01
TR,TUR,Türkiye,4.2.3,High tech imports from partners outside of the EU,High-tech imports from outside the EU,How dependent is a country on high tech imports from outside the EU?,2020,13.7381729432212,2020-01-01
TR,TUR,Türkiye,4.3.1,Resource productivity,Resource productivity,How efficiently are resources being used in production processes,2020,1.6063,2020-01-01
TR,TUR,Türkiye,4.3.2,Production-based CO2 produtivity,Production-based CO2 productivity,How efficiently is the economy generating value while limiting CO2 emissions,2021,6.65,2021-01-01
UA,UKR,Ukraine,1.2.1,International scientific co-publications,International scientific co-publications per million population,How frequently do researchers from different countries collaborate and publish together,2022,154.935528331371,2022-01-01
UA,UKR,Ukraine,1.2.2,Top 10% most cited publications,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country,What percentage of publications are among the most cited in their respective fields,2020,1.67903763073091,2020-01-01
UA,UKR,Ukraine,1.2.3,Foreign doctorate students,Foreign doctorate students as a percentage of all doctorate students,How many students from other countries are pursuing doctoral degrees within the country's universities,2021,4.8,2021-01-01
UA,UKR,Ukraine,2.1.1,SMEs with product innovations,R&D expenditure in the public sector (percentage of GDP),How many small and medium-sized enterprises have introduced new products to the market,2021,0.18,2021-01-01
UA,UKR,Ukraine,2.1.2,SMEs with business process innovations,Venture capital expenditures (percentage of GDP),How many SMEs have implemented innovative changes to their business processes,2022,0.0703519815653493,2022-01-01
UA,UKR,Ukraine,2.2.1,Public-private co-publications,R&D expenditure in the business sector (percentage of GDP),How frequently do public and private sector entities collaborate and publish research together,2021,0.21,2021-01-01
UA,UKR,Ukraine,2.2.2,Job-to-job mobility of Human Resources in Science & Technology,Non-R&D innovation expenditures (percentage of turnover),What percentage of highly skilled workers in science and technology change jobs,2020,0.283187329942574,2020-01-01
UA,UKR,Ukraine,3.1.1,R&D expenditure in the public sector,SMEs introducing product innovations (percentage of SMEs),What percentage of GDP is spent on research and development activities by the government and the higher education sector,2020,4.4,2020-01-01
UA,UKR,Ukraine,3.1.2,Venture capital expenditures,SMEs introducing business process innovations (percentage of SMEs),How much private equity is raised for investment in innovative startups,2020,5.9,2020-01-01
UA,UKR,Ukraine,3.2.1,Direct government funding and government tax support for business R&D,Innovative SMEs collaborating with others (percentage of SMEs),"What financial support does the government provide to businesses for research and development, both through direct funding and tax incentives",2020,4.7,2020-01-01
UA,UKR,Ukraine,3.2.2,R&D expenditure in the business sector,Public-private co-publications per million population,How much do businesses invest in research and development activities,2022,25.9038934332362,2022-01-01
UA,UKR,Ukraine,3.3.1,Innovation expenditures per person employed in innovation-active enterprises,PCT patent applications per billion GDP (in PPS),How much is spent on innovation per employee in companies actively engaged in innovation,2020,0.486756153625275,2020-01-01
UA,UKR,Ukraine,3.3.2,Cloud computing in enterprises,Trademark applications per billion GDP (in PPS),What percentage of enterprises use intermediate or advanced cloud computing services for their operations,2021,0.470825264353352,2021-01-01
UA,UKR,Ukraine,3.3.3,Employed ICT specialists,Design applications per billion GDP (in PPS),How many specialists in information and communication technologies (ICT) are employed within the economy,2021,0.033681257394962603,2021-01-01
